software30,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
ant_main(10)30,0.3,0.0,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.6,0.7
argouml(12)30,0.5833333333333334,0.0,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334
gwtportlets(27)30,0.5185185185185185,0.18518518518518517,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5185185185185185,0.5555555555555556,0.5925925925925926,0.5555555555555556,0.5925925925925926,0.5185185185185185,0.5925925925925926
javaclient(57)30,0.42105263157894735,0.0,0.43859649122807015,0.2807017543859649,0.2807017543859649,0.3684210526315789,0.10526315789473684,0.10526315789473684,0.12280701754385964,0.2807017543859649,0.3157894736842105,0.3333333333333333
jedit(7)30,0.8571428571428571,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
jgap(18)30,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222
jhotdraw(9)30,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888
jmeter_core(14)30,0.42857142857142855,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.5,0.5714285714285714,0.5
JPMC(24)30,0.16666666666666666,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.20833333333333334
log4j(9)30,0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.3333333333333333
Mars(29)30,0.3448275862068966,0.0,0.2413793103448276,0.27586206896551724,0.27586206896551724,0.2413793103448276,0.41379310344827586,0.27586206896551724,0.27586206896551724,0.3448275862068966,0.3793103448275862,0.3448275862068966
Maze(27)30,0.7037037037037037,0.37037037037037035,0.48148148148148145,0.5555555555555556,0.5555555555555556,0.5925925925925926,0.6666666666666666,0.5185185185185185,0.5185185185185185,0.5925925925925926,0.5925925925925926,0.5925925925925926
neuroph(24)30,0.5,0.041666666666666664,0.5,0.4166666666666667,0.4166666666666667,0.2916666666666667,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5416666666666666,0.5416666666666666
PDFBox(12)30,0.5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.16666666666666666,0.25,0.25,0.3333333333333333,0.25
tomcat(28)30,0.2857142857142857,0.0,0.21428571428571427,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.21428571428571427,0.21428571428571427,0.25
wro4j(12)30,0.6666666666666666,0.0,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.9166666666666666,1.0,1.0
Xerces(6)30,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
xuml(37)30,0.0,0.40540540540540543,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0
